customer_id,region,city,monthly_usage_kwh,peak_usage_kwh,contract_type,tenure_months,avg_outage_hours,service_tickets,last_bill_amount,payment_delay_days,churn
C01486,North,Bangalore,316,454,Variable,45,2.73,3,5104,6,1
C01487,South,Pune,445,1185,Fixed,3,4.72,1,2429,3,0
C01488,East,Patna,497,975,Variable,14,0.23,2,4748,7,1
C01489,North,Patna,569,666,Variable,23,6.51,6,6279,14,0
C01490,South,Patna,553,386,Fixed,13,5.99,6,4322,4,0
C01491,North,Chennai,747,772,Fixed,10,3.9,4,4232,6,0
C01492,East,Delhi,832,388,Fixed,17,0.58,1,6006,9,0
C01493,South,Pune,360,1145,Fixed,4,6.45,7,6260,0,1
C01494,East,Bangalore,621,786,Variable,1,3.66,6,5024,8,1
C01495,West,Chennai,857,1139,Fixed,13,4.25,5,1681,15,1
C01496,North,Chennai,326,377,Fixed,35,3.95,3,6247,19,1
C01497,North,Patna,893,1082,Fixed,1,3.47,0,4189,1,0
C01498,South,Delhi,283,1095,Variable,22,2.07,6,6238,14,0
C01499,East,Hyderabad,581,883,Fixed,29,4.2,4,2207,8,0
C01500,North,Hyderabad,720,641,Fixed,2,1.26,7,3166,7,0
C01501,West,Mumbai,853,672,Fixed,27,5.36,7,5165,11,0
C01502,West,Hyderabad,509,755,Variable,1,2.29,0,3706,4,1
C01503,East,Pune,720,452,Variable,22,6.75,4,5405,4,1
C01504,East,Hyderabad,554,603,Variable,23,4.27,4,5791,15,1
C01505,South,Bangalore,885,769,Fixed,35,6.51,3,2754,17,0
C01506,East,Delhi,653,422,Variable,43,3.5,1,2813,0,0
C01507,West,Mumbai,601,773,Fixed,34,0.95,1,5291,12,0
C01508,West,Gurgaon,711,425,Variable,26,5.09,2,2589,14,0
C01509,North,Delhi,265,415,Variable,8,5.38,2,4340,14,0
C01510,West,Kolkata,462,1105,Variable,12,5.59,3,4771,3,0
C01511,West,Gurgaon,418,1244,Variable,46,2.47,6,2130,9,0
C01512,North,Bangalore,576,1269,Variable,22,6.1,5,5418,11,1
C01513,South,Noida,467,1126,Variable,23,2.99,7,4039,2,0
C01514,East,Gurgaon,369,864,Fixed,8,6.6,4,2438,1,0
C01515,North,Delhi,452,691,Variable,34,4.7,0,2779,10,0
C01516,North,Hyderabad,592,813,Variable,28,3.8,1,6290,13,0
C01517,South,Kolkata,293,983,Fixed,8,0.8,7,5731,2,0
C01518,East,Delhi,453,1189,Fixed,39,4.08,1,6053,6,0
C01519,East,Pune,290,431,Variable,7,6.09,4,3555,15,0
C01520,East,Noida,518,1171,Variable,41,1.48,0,3998,14,0
C01521,North,Mumbai,463,331,Fixed,26,3.07,0,5729,11,1
C01522,West,Bangalore,388,320,Variable,4,2.31,1,2594,5,0
C01523,West,Delhi,791,769,Variable,9,0.71,7,2434,19,1
C01524,North,Gurgaon,526,828,Fixed,46,6.49,1,4618,11,0
C01525,West,Patna,553,632,Variable,15,0.58,1,1692,19,0
C01526,South,Pune,490,615,Fixed,19,2.11,3,6259,10,0
C01527,West,Hyderabad,752,705,Fixed,8,3.69,0,5165,16,0
C01528,North,Hyderabad,278,370,Fixed,19,6.16,4,5959,16,1
C01529,West,Chennai,864,675,Fixed,20,4.84,4,5484,18,0
C01530,South,Bangalore,299,821,Variable,39,5.85,2,4803,8,0
C01531,West,Kolkata,653,594,Fixed,31,0.87,7,3414,8,1
C01532,West,Mumbai,775,630,Variable,15,4.14,2,4056,2,0
C01533,South,Gurgaon,741,1116,Fixed,16,6.2,3,4804,15,1
C01534,East,Hyderabad,520,1098,Fixed,5,0.2,6,2105,9,1
C01535,South,Bangalore,783,452,Variable,31,6.42,5,4650,11,0
C01536,West,Patna,642,469,Variable,35,6.99,5,2503,17,1
C01537,East,Pune,503,350,Fixed,12,1.28,3,3742,16,1
C01538,East,Mumbai,266,372,Fixed,18,0.33,0,2331,5,0
C01539,North,Hyderabad,754,795,Fixed,10,2.46,5,5859,12,1
C01540,North,Patna,284,1107,Variable,38,0.65,4,2003,6,0
C01541,South,Hyderabad,550,422,Variable,34,1.42,6,4556,19,0
C01542,South,Delhi,459,493,Fixed,14,2.87,3,4704,16,0
C01543,South,Chennai,279,1271,Variable,38,6.57,4,1669,11,1
C01544,West,Patna,283,927,Variable,18,0.06,4,2002,12,1
C01545,South,Noida,789,744,Fixed,37,3.16,5,2998,9,0
C01546,North,Patna,228,1031,Variable,30,3.92,5,4745,5,0
C01547,South,Delhi,862,1044,Variable,44,2.6,6,4619,13,1
C01548,East,Hyderabad,652,337,Variable,25,4.81,5,1991,3,0
C01549,North,Gurgaon,841,461,Fixed,40,5.53,6,3529,0,0
C01550,East,Bangalore,632,332,Fixed,2,3.25,2,2760,14,0
C01551,West,Patna,438,633,Variable,36,6.16,3,6309,7,0
C01552,South,Gurgaon,618,944,Variable,39,1.22,1,2896,9,0
C01553,North,Mumbai,759,655,Fixed,44,3.2,4,3501,6,0
C01554,East,Chennai,701,1117,Variable,43,6.48,7,4043,4,1
C01555,North,Kolkata,301,1097,Variable,34,0.47,6,2494,17,1
C01556,East,Kolkata,730,429,Fixed,35,0.59,5,5784,12,0
C01557,North,Mumbai,874,490,Variable,39,5.57,1,4749,6,0
C01558,East,Mumbai,573,865,Fixed,32,6.77,1,3521,5,1
C01559,West,Pune,237,310,Variable,7,4.41,2,3806,17,0
C01560,East,Patna,525,498,Fixed,29,0.1,5,6347,16,0
C01561,East,Hyderabad,653,902,Fixed,45,2.41,3,3515,10,1
C01562,North,Gurgaon,396,341,Fixed,14,1.74,7,5110,19,0
C01563,East,Mumbai,632,807,Fixed,46,0.24,4,4128,15,0
C01564,East,Patna,755,1098,Fixed,41,2.84,6,5262,4,0
C01565,South,Delhi,784,928,Fixed,22,2.78,2,5059,18,0
C01566,East,Delhi,563,1016,Fixed,21,0.39,2,2224,2,1
C01567,South,Delhi,395,945,Fixed,19,5.72,1,6291,10,0
C01568,North,Bangalore,575,835,Fixed,24,0.27,2,4848,1,0
C01569,East,Gurgaon,218,524,Fixed,5,4.37,3,2224,0,0
C01570,West,Mumbai,747,747,Fixed,28,5.09,3,2351,6,0
C01571,North,Delhi,676,1228,Variable,25,4.36,4,3836,11,1
C01572,West,Gurgaon,760,881,Fixed,13,3.91,1,5764,19,1
C01573,South,Mumbai,558,526,Variable,30,3.89,0,4856,18,1
C01574,South,Hyderabad,205,452,Variable,29,5.22,3,6078,15,0
C01575,West,Delhi,269,1093,Variable,23,3.82,1,4078,18,0
C01576,West,Gurgaon,515,691,Fixed,10,4.2,7,2253,1,0
C01577,West,Gurgaon,678,765,Variable,38,1.31,1,5367,14,0
C01578,North,Delhi,441,1284,Fixed,19,6.95,3,4236,10,1
C01579,West,Gurgaon,494,762,Variable,35,6.04,5,1758,17,1
C01580,East,Patna,528,701,Variable,16,3.1,7,2579,11,0
C01581,North,Chennai,586,1120,Fixed,27,3.61,3,4111,8,1
C01582,South,Chennai,477,945,Fixed,12,1.57,3,1590,3,0
C01583,West,Delhi,393,599,Variable,18,3.72,4,4267,17,1
C01584,South,Noida,347,1229,Fixed,29,1.39,0,5426,1,0
C01585,East,Kolkata,802,1240,Fixed,46,1.03,7,2724,18,0
C01586,West,Bangalore,351,721,Fixed,20,2.65,4,5738,14,0
C01587,South,Mumbai,527,960,Fixed,17,4.83,1,6083,7,1
C01588,East,Hyderabad,737,1041,Fixed,19,3.44,5,1773,15,0
C01589,West,Patna,353,685,Fixed,25,5.53,5,1806,5,0
C01590,East,Bangalore,404,824,Variable,6,1.85,0,4086,6,0
C01591,West,Chennai,545,593,Variable,18,0.71,5,4855,6,0
C01592,East,Kolkata,423,1175,Fixed,47,0.94,0,2563,11,0
C01593,South,Patna,462,508,Fixed,28,5.44,7,2049,13,0
C01594,North,Patna,444,474,Fixed,17,0.13,5,5195,3,0
C01595,West,Noida,298,918,Variable,22,4.55,0,4817,16,0
C01596,West,Bangalore,403,528,Variable,31,5.5,6,2707,14,0
C01597,North,Delhi,611,1038,Fixed,45,3.94,2,2752,19,0
C01598,South,Mumbai,372,364,Fixed,2,0.29,0,3348,9,0
C01599,West,Hyderabad,568,719,Fixed,4,2.48,0,5217,17,1
C01600,North,Gurgaon,255,478,Variable,41,0.4,0,1959,10,0
C01601,North,Noida,827,698,Variable,9,6.56,5,5155,13,1
C01602,South,Patna,353,901,Fixed,29,4.35,6,3699,8,0
C01603,North,Noida,442,600,Variable,15,0.39,2,1994,15,0
C01604,West,Mumbai,225,346,Fixed,47,6.29,3,3665,12,1
C01605,South,Chennai,639,945,Variable,38,5.37,7,2216,11,0
C01606,East,Bangalore,387,1129,Fixed,17,6.24,4,5169,19,0
C01607,East,Noida,496,328,Fixed,10,6.04,1,1900,17,1
C01608,West,Bangalore,249,1016,Fixed,2,2.09,0,6467,1,0
C01609,North,Gurgaon,277,476,Fixed,22,3.27,2,2749,14,1
C01610,South,Noida,802,1042,Variable,8,6.23,4,5544,7,1
C01611,East,Hyderabad,612,755,Fixed,9,3.1,2,5656,10,1
C01612,South,Chennai,650,1023,Variable,26,1.67,5,5557,17,0
C01613,West,Pune,780,341,Variable,26,3.12,2,5844,5,0
C01614,West,Delhi,532,769,Fixed,35,3.2,7,1603,14,1
C01615,South,Kolkata,500,468,Variable,10,3.54,1,5605,18,0
C01616,South,Pune,791,555,Variable,36,1.69,0,3509,4,1
C01617,West,Patna,299,325,Variable,25,6.72,2,3209,9,1
C01618,West,Hyderabad,790,1132,Fixed,47,1.36,3,4071,1,1
C01619,North,Pune,858,898,Fixed,26,5.65,2,1803,3,0
C01620,East,Mumbai,477,599,Fixed,2,6.61,6,3876,2,0
C01621,North,Hyderabad,361,338,Variable,7,0.16,0,4716,11,1
C01622,South,Pune,612,545,Fixed,18,1.35,0,1767,8,0
C01623,East,Delhi,209,837,Variable,37,0.97,5,3954,12,1
C01624,North,Gurgaon,473,683,Variable,27,4.17,3,6462,15,1
C01625,East,Gurgaon,822,868,Variable,39,0.36,2,5538,16,1
C01626,North,Chennai,540,728,Fixed,12,1.69,6,1545,4,0
C01627,South,Noida,737,776,Fixed,7,6.31,1,4054,1,1
C01628,West,Pune,495,1069,Fixed,3,6.73,0,6150,12,0
C01629,East,Bangalore,834,494,Variable,12,3.06,6,3087,10,0
C01630,South,Patna,256,738,Variable,36,6.18,3,3382,2,0
C01631,South,Pune,882,438,Variable,22,6.46,5,4761,4,0
C01632,West,Delhi,302,1049,Fixed,46,5.8,2,5705,18,0
C01633,West,Kolkata,484,1177,Fixed,13,1.14,4,3128,16,0
C01634,West,Patna,338,482,Variable,19,6.14,0,5774,6,0
C01635,East,Hyderabad,369,599,Variable,45,3.58,5,5191,18,0
C01636,West,Bangalore,804,569,Fixed,24,3.99,0,4584,0,0
C01637,East,Hyderabad,507,1288,Variable,41,4.69,5,2944,7,0
C01638,West,Mumbai,213,1049,Variable,6,0.61,4,2147,11,1
C01639,North,Kolkata,598,301,Variable,24,3.5,5,6035,2,0
C01640,North,Noida,269,1067,Variable,11,0.41,5,4729,15,0
C01641,South,Chennai,746,1064,Variable,3,3.14,3,2231,5,0
C01642,North,Noida,500,801,Variable,46,3.22,2,2572,7,0
C01643,West,Delhi,322,1105,Fixed,9,5.25,7,2138,4,1
C01644,East,Pune,482,1040,Fixed,31,4.44,7,1559,13,1
C01645,East,Bangalore,761,1170,Variable,16,0.35,3,6220,3,0
C01646,West,Gurgaon,331,734,Variable,44,3.57,2,1715,13,0
C01647,East,Patna,617,933,Fixed,40,0.45,5,2053,17,1
C01648,South,Pune,294,782,Variable,25,3.61,4,5645,17,0
C01649,North,Delhi,634,1172,Variable,1,4.82,7,6069,0,0
C01650,West,Hyderabad,878,596,Fixed,34,1.2,5,3945,10,0
C01651,North,Delhi,386,782,Variable,22,5.57,6,1876,6,0
C01652,North,Mumbai,533,539,Variable,47,6.55,1,2890,11,0
C01653,West,Chennai,837,454,Fixed,43,2.58,6,2210,14,0
C01654,West,Kolkata,735,535,Fixed,43,2.49,4,1898,0,0
C01655,North,Hyderabad,273,1029,Fixed,40,2.96,0,2694,17,0
C01656,West,Delhi,683,901,Variable,36,2.7,7,1836,7,0
C01657,North,Noida,501,869,Variable,30,0.18,5,2485,4,0
C01658,North,Kolkata,885,490,Variable,39,5.52,5,3769,0,0
C01659,North,Chennai,289,946,Variable,45,3.58,5,3711,2,1
C01660,West,Chennai,568,1211,Variable,22,4.75,2,6014,2,1
C01661,West,Chennai,782,870,Fixed,26,6.72,1,4969,6,0
C01662,South,Bangalore,449,346,Fixed,38,5.42,2,5829,9,0
C01663,North,Mumbai,566,650,Fixed,13,1.5,2,4797,3,0
C01664,North,Chennai,840,1203,Fixed,22,4.11,3,4495,17,0
C01665,North,Gurgaon,503,505,Variable,25,1.06,2,4580,0,0
C01666,South,Mumbai,672,1027,Variable,24,2.74,1,4664,15,0
C01667,North,Patna,496,536,Variable,35,4.34,5,3578,5,0
C01668,South,Gurgaon,301,327,Fixed,46,5.68,1,1950,12,0
C01669,South,Gurgaon,760,1142,Fixed,32,4.67,4,5311,17,1
C01670,West,Kolkata,651,1254,Fixed,45,3.83,7,3422,1,0
C01671,South,Hyderabad,495,720,Variable,5,3.47,4,1553,10,0
C01672,West,Chennai,268,965,Fixed,34,5.34,0,6478,12,0
C01673,East,Hyderabad,239,634,Fixed,7,0.85,5,6389,4,1
C01674,North,Patna,250,1037,Variable,47,5.15,5,2242,6,0
C01675,East,Pune,300,1188,Fixed,32,3.49,0,1939,17,0
C01676,North,Gurgaon,723,725,Fixed,27,4.02,7,4269,8,1
C01677,South,Patna,335,483,Variable,21,2.63,5,2810,0,0
C01678,West,Delhi,229,1299,Variable,33,0.73,5,6369,7,0
C01679,South,Noida,213,1170,Variable,7,4.52,4,5471,16,0
C01680,North,Hyderabad,395,1099,Variable,4,3.21,7,4015,10,0
C01681,North,Kolkata,303,933,Fixed,17,3.89,7,5838,19,0
C01682,South,Gurgaon,219,639,Fixed,47,6.12,5,2000,4,0
C01683,North,Kolkata,857,822,Variable,25,2.9,3,3416,4,0
C01684,North,Pune,337,483,Fixed,7,0.78,0,5321,17,0
C01685,East,Pune,273,709,Fixed,31,5.7,4,3622,15,1
C01686,South,Hyderabad,453,1234,Fixed,2,6.83,3,2466,15,0
C01687,East,Noida,519,1012,Variable,34,5.72,2,4983,7,0
C01688,South,Chennai,699,466,Fixed,44,2.99,2,2913,6,0
C01689,East,Gurgaon,748,436,Variable,7,2.29,5,3985,12,0
C01690,West,Patna,246,648,Fixed,25,3.85,3,3072,9,0
C01691,North,Mumbai,672,864,Fixed,33,2.18,2,2016,4,0
C01692,North,Mumbai,831,367,Fixed,8,6.87,3,6351,13,0
C01693,South,Gurgaon,859,628,Fixed,43,4.47,7,4983,2,0
C01694,South,Mumbai,519,648,Variable,3,6.77,3,3746,17,0
C01695,South,Patna,283,1238,Variable,11,0.42,3,5330,3,0
C01696,East,Kolkata,447,917,Fixed,2,1.58,7,3931,0,0
C01697,South,Gurgaon,641,490,Variable,35,2.13,3,4305,9,0
C01698,North,Patna,719,1210,Fixed,3,3.22,3,2975,2,1
C01699,South,Chennai,683,573,Fixed,32,5.24,0,2478,16,1
C01700,North,Mumbai,495,445,Fixed,31,7,0,3190,14,0
C01701,East,Hyderabad,651,950,Variable,35,6.58,7,5863,12,1
C01702,North,Kolkata,792,1008,Variable,47,0.72,5,2922,19,1
C01703,West,Patna,594,1195,Fixed,30,1.44,1,5681,9,0
C01704,North,Patna,408,1033,Fixed,11,3.12,4,1987,14,0
C01705,West,Pune,674,844,Variable,13,6.23,1,5433,3,0
C01706,East,Delhi,282,1170,Fixed,26,0.12,4,5729,4,0
C01707,North,Noida,416,996,Fixed,21,4.87,2,5364,15,0
C01708,East,Hyderabad,377,783,Fixed,9,4.37,4,4199,18,0
C01709,East,Hyderabad,570,377,Fixed,9,5.99,5,2923,13,0
C01710,West,Noida,796,969,Fixed,31,4.22,3,2212,0,0
C01711,East,Bangalore,663,1258,Fixed,39,3.12,3,3214,5,0
C01712,North,Mumbai,465,511,Fixed,10,3.37,0,5959,8,0
C01713,West,Mumbai,846,536,Variable,38,4.72,6,5345,5,0
C01714,East,Pune,773,311,Fixed,20,4.86,5,2922,16,1
C01715,South,Patna,635,977,Variable,16,0.26,7,5622,17,1
C01716,West,Bangalore,651,655,Fixed,21,4.39,3,6068,3,0
C01717,North,Mumbai,571,1071,Variable,16,5.62,3,4225,6,0
C01718,North,Patna,411,878,Variable,15,4.94,4,2894,11,0
C01719,South,Mumbai,565,422,Fixed,20,0.44,0,5492,11,0
C01720,West,Kolkata,751,573,Variable,46,3.45,3,6009,15,1
C01721,South,Delhi,333,493,Fixed,25,3.05,7,2671,19,0
C01722,West,Chennai,731,610,Variable,1,2.35,3,3709,9,0
C01723,West,Patna,566,557,Fixed,24,1.45,5,3641,9,0
C01724,South,Hyderabad,575,1247,Variable,41,1.9,2,4678,15,1
C01725,South,Pune,394,1079,Variable,27,6.48,3,4737,9,0
C01726,West,Pune,882,1225,Variable,28,0.32,5,3735,14,0
C01727,East,Kolkata,608,430,Variable,43,0.72,0,1849,8,0
C01728,West,Noida,744,580,Fixed,41,0.77,4,6128,17,0
C01729,North,Pune,814,995,Variable,36,3.43,5,2217,6,1
C01730,North,Mumbai,525,712,Fixed,37,1.95,6,6048,2,0
C01731,South,Bangalore,227,585,Fixed,8,3.84,0,5319,6,0
C01732,West,Bangalore,818,984,Fixed,12,1.43,1,4222,12,1
C01733,East,Mumbai,200,496,Variable,37,3,7,4622,8,0
C01734,East,Mumbai,473,617,Fixed,30,2.87,1,2283,13,0
C01735,South,Mumbai,322,1098,Fixed,22,4.22,1,3216,17,0
C01736,South,Patna,558,1092,Fixed,17,5.13,1,2392,12,1
C01737,South,Kolkata,791,1235,Variable,44,2.71,7,3499,5,0
C01738,South,Gurgaon,610,649,Variable,7,2.84,2,1845,18,1
C01739,East,Patna,790,832,Fixed,21,5.28,1,5006,8,0
C01740,North,Bangalore,608,928,Fixed,25,0.1,0,2356,1,0
C01741,East,Pune,289,1154,Variable,36,6.42,7,6045,5,1
C01742,North,Noida,390,1219,Fixed,17,6.39,7,1709,10,0
C01743,North,Mumbai,660,567,Variable,43,6.24,6,5180,7,0
C01744,North,Mumbai,803,1248,Fixed,25,3.18,3,2834,2,0
C01745,East,Noida,728,905,Fixed,28,0.55,4,6377,0,0
C01746,West,Delhi,731,696,Variable,6,2.94,1,5251,7,0
C01747,South,Mumbai,254,1050,Variable,32,5.79,1,2931,7,0
C01748,South,Hyderabad,384,461,Fixed,26,6.86,7,2694,14,0
C01749,West,Gurgaon,832,303,Fixed,8,5.2,6,6416,7,0
C01750,East,Hyderabad,579,627,Fixed,33,2.93,3,5223,4,1
C01751,East,Noida,432,1126,Variable,45,2.84,4,4824,13,0
C01752,West,Noida,390,471,Variable,26,3.36,4,3270,18,1
C01753,North,Bangalore,337,657,Variable,23,6.86,7,1551,19,1
C01754,East,Pune,340,1208,Variable,16,5.18,6,3074,0,0
C01755,North,Kolkata,440,324,Variable,37,1.27,5,2646,14,0
C01756,East,Bangalore,607,541,Fixed,16,3.61,0,1919,12,0
C01757,West,Mumbai,559,1286,Variable,43,1.93,1,4166,7,0
C01758,South,Patna,258,1057,Variable,44,3.13,2,5306,7,1
C01759,South,Hyderabad,617,315,Fixed,25,5.81,7,3234,13,0
C01760,South,Chennai,291,417,Fixed,47,0.49,0,4166,2,1
C01761,East,Kolkata,725,962,Variable,14,0.47,1,6032,1,0
C01762,West,Pune,516,783,Fixed,24,2.47,1,1667,18,0
C01763,North,Hyderabad,884,653,Fixed,42,6.5,2,3509,0,0
C01764,South,Chennai,747,1190,Fixed,45,1.51,3,3673,6,1
C01765,North,Noida,278,892,Fixed,43,1.94,5,6262,18,0
C01766,South,Gurgaon,218,920,Variable,19,0.14,4,3138,16,0
C01767,North,Kolkata,256,425,Fixed,18,1.61,6,4152,17,0
C01768,East,Mumbai,255,547,Fixed,43,1.38,0,6124,1,0
C01769,East,Patna,535,492,Variable,9,4.76,3,4709,11,0
C01770,North,Kolkata,645,1186,Fixed,22,2.99,4,4379,17,0
C01771,East,Noida,262,496,Variable,37,2.13,6,3211,2,0
C01772,North,Chennai,728,818,Fixed,14,1.68,5,2211,12,0
C01773,East,Bangalore,562,734,Fixed,40,6.17,1,6377,14,1
C01774,East,Noida,420,677,Fixed,36,5.4,6,3678,13,1
C01775,North,Kolkata,894,1226,Fixed,17,2.64,6,6076,0,0
C01776,South,Kolkata,520,1062,Variable,38,2.5,7,4210,5,0
C01777,South,Gurgaon,806,1023,Variable,14,6.87,7,4468,12,0
C01778,West,Delhi,240,828,Variable,34,1.74,1,2618,9,1
C01779,West,Noida,816,381,Fixed,12,0.01,4,5878,10,0
C01780,South,Noida,629,713,Fixed,1,1.9,4,3861,14,1
C01781,North,Gurgaon,864,665,Fixed,15,4.72,4,3018,1,1
C01782,West,Pune,346,888,Variable,44,1.53,6,3433,2,0
C01783,South,Delhi,489,630,Fixed,25,6.56,5,3746,15,0
C01784,East,Delhi,497,701,Fixed,28,1.38,2,5825,7,0
C01785,South,Patna,897,801,Variable,21,1.6,2,2150,7,1
C01786,West,Gurgaon,711,994,Fixed,31,4.7,5,1708,9,0
C01787,East,Noida,650,1294,Variable,15,5.95,2,4465,15,0
C01788,South,Gurgaon,574,1108,Fixed,45,6.4,1,1840,2,0
C01789,South,Bangalore,823,772,Fixed,31,6.29,2,2732,19,0
C01790,North,Kolkata,536,327,Fixed,17,5.21,0,3144,8,0
C01791,East,Hyderabad,870,846,Fixed,1,5.2,7,4304,0,0
C01792,East,Delhi,453,742,Fixed,44,4.16,3,3534,12,0
C01793,East,Noida,826,1082,Variable,5,5.96,1,5901,5,0
C01794,South,Gurgaon,772,1076,Fixed,5,0.63,1,3052,4,1
C01795,South,Pune,310,352,Variable,19,0.34,5,6085,13,0
C01796,West,Kolkata,519,1112,Fixed,36,1.45,1,1699,6,0
C01797,North,Chennai,537,1214,Variable,19,5.01,2,5051,16,1
C01798,West,Patna,487,775,Fixed,2,0.93,2,5958,8,0
C01799,North,Pune,899,518,Variable,34,5.7,6,6488,12,1
C01800,West,Gurgaon,704,1027,Fixed,45,3.11,7,3907,9,0
C01801,North,Chennai,861,755,Fixed,21,3.79,0,2780,17,0
C01802,West,Noida,645,1270,Variable,28,5.71,2,5413,15,0
C01803,South,Hyderabad,287,1262,Variable,42,6.73,1,3425,0,1
C01804,North,Chennai,697,321,Variable,12,4.02,2,2480,17,1
C01805,East,Patna,389,1016,Fixed,33,5.29,7,3175,5,0
C01806,North,Mumbai,835,402,Variable,40,2.73,4,4956,1,0
C01807,West,Pune,267,695,Fixed,8,2.33,1,4325,10,0
C01808,South,Bangalore,568,962,Fixed,42,0.85,7,3044,18,0
C01809,North,Hyderabad,273,1256,Fixed,26,2.04,2,5968,18,0
C01810,East,Gurgaon,306,979,Fixed,22,2.7,1,4058,19,0
C01811,East,Mumbai,257,761,Fixed,42,4.28,2,5621,11,0
C01812,East,Patna,429,589,Variable,33,3.67,4,6456,7,0
C01813,South,Patna,503,1284,Variable,47,0.12,3,3994,8,0
C01814,East,Patna,416,1057,Variable,10,6.57,5,5421,5,0
C01815,North,Pune,860,551,Variable,46,5.3,0,4325,13,0
C01816,West,Noida,553,995,Variable,42,2.41,3,2338,16,0
C01817,West,Hyderabad,719,771,Fixed,43,2.33,0,5911,18,1
C01818,North,Kolkata,660,899,Fixed,8,4.86,7,4966,7,0
C01819,West,Chennai,710,520,Fixed,45,3.73,7,1639,12,1
C01820,East,Gurgaon,338,570,Variable,16,0.99,2,2786,7,1
C01821,South,Noida,656,1289,Variable,33,2.59,3,2363,9,0
C01822,West,Patna,699,489,Fixed,25,0.82,3,5427,18,0
C01823,East,Patna,713,727,Fixed,15,6.27,7,3679,14,1
C01824,West,Kolkata,292,467,Variable,21,4.59,4,2247,10,0
C01825,North,Noida,238,1261,Variable,25,4.4,7,5971,19,0
C01826,North,Noida,664,648,Fixed,23,5.18,4,4622,11,1
C01827,West,Kolkata,356,1057,Fixed,35,4.22,4,1889,9,1
C01828,West,Hyderabad,269,732,Variable,32,2.15,3,5842,18,1
C01829,East,Bangalore,524,874,Fixed,3,6.73,7,6380,13,0
C01830,West,Noida,750,926,Variable,12,1.52,4,5640,17,0
C01831,South,Patna,836,1058,Fixed,24,3.76,2,5859,17,0
C01832,West,Chennai,758,778,Fixed,44,4.13,2,1600,1,0
C01833,North,Delhi,455,443,Fixed,4,4.58,6,5162,18,0
C01834,South,Noida,615,651,Variable,8,1.42,6,3553,4,0
C01835,West,Pune,860,712,Fixed,10,6.52,6,3572,5,0
C01836,East,Noida,676,564,Variable,11,4.04,7,5521,9,0
C01837,West,Delhi,333,656,Fixed,31,0.38,7,5737,14,0
C01838,North,Chennai,646,1176,Variable,2,4.58,0,4191,16,0
C01839,North,Mumbai,278,767,Fixed,21,2.51,1,2328,0,1
C01840,North,Delhi,522,827,Variable,19,6.76,7,2306,11,0
C01841,North,Gurgaon,206,382,Fixed,46,2,4,3210,2,0
C01842,West,Bangalore,274,1173,Variable,38,0.62,4,4701,8,1
C01843,North,Kolkata,500,999,Fixed,24,2.94,7,5005,11,1
C01844,North,Chennai,314,620,Variable,45,0.28,6,2174,17,0
C01845,East,Pune,452,876,Variable,41,6.34,3,2859,18,1
C01846,West,Patna,823,867,Fixed,27,2.43,5,3983,10,0
C01847,North,Chennai,395,989,Fixed,45,0.73,2,4913,7,0
C01848,North,Kolkata,292,617,Fixed,6,6.05,4,5345,6,0
C01849,East,Chennai,536,1261,Fixed,46,6.36,6,4889,18,0
C01850,North,Chennai,535,630,Fixed,21,6.73,4,4063,4,0
C01851,North,Noida,835,522,Fixed,7,0.7,1,4162,10,0
C01852,East,Hyderabad,783,1206,Fixed,6,5.43,2,1681,11,0
C01853,North,Kolkata,786,719,Fixed,14,6.99,3,5519,3,0
C01854,North,Gurgaon,651,814,Variable,4,3.35,2,4956,2,0
C01855,East,Gurgaon,323,1069,Variable,33,3.19,7,2682,13,1
C01856,North,Mumbai,236,757,Variable,29,1.1,2,2350,1,1
C01857,East,Mumbai,472,1238,Variable,25,1.08,3,3553,3,0
C01858,North,Pune,741,412,Fixed,46,3.54,2,3044,6,1
C01859,West,Delhi,564,1184,Fixed,28,4.85,5,3562,1,1
C01860,West,Patna,877,751,Variable,38,1.34,7,4856,10,0
C01861,North,Kolkata,376,794,Variable,3,6.21,5,3178,0,0
C01862,West,Hyderabad,678,663,Fixed,46,0.28,4,1941,11,1
C01863,West,Chennai,562,336,Fixed,34,1.63,0,2409,1,1
C01864,West,Bangalore,657,825,Fixed,42,6.14,5,3489,14,0
C01865,East,Chennai,662,463,Fixed,20,4.62,0,2109,19,0
C01866,West,Delhi,399,545,Variable,17,6.28,6,1923,19,0
C01867,South,Pune,414,1083,Variable,14,0.27,4,1869,3,0
C01868,East,Delhi,626,990,Variable,17,2.65,0,3057,12,0
C01869,South,Bangalore,223,1178,Fixed,34,5.18,7,5618,16,0
C01870,West,Bangalore,408,1269,Variable,46,4.15,0,4029,3,0
C01871,West,Gurgaon,462,1171,Fixed,7,6.29,4,6275,5,0
C01872,South,Gurgaon,882,1278,Fixed,29,1.42,7,4805,3,1
C01873,North,Delhi,889,1262,Fixed,1,3.52,6,2652,14,0
C01874,West,Gurgaon,308,1241,Variable,31,6.73,5,6015,2,0
C01875,East,Noida,896,853,Fixed,46,1.76,3,3805,2,0
C01876,South,Mumbai,387,304,Variable,44,3.71,4,5389,19,0
C01877,South,Hyderabad,833,1064,Fixed,9,4.27,0,4942,19,0
C01878,West,Hyderabad,798,408,Variable,5,3.97,2,3966,14,0
C01879,South,Bangalore,614,762,Variable,10,1.3,4,2860,16,0
C01880,South,Bangalore,371,1211,Fixed,20,1.96,3,2169,2,0
