customer_id,region,city,risk_score,risk_bucket,risk_drivers,churn,risk_bucket_lr,risk_score_lr
C01272,West,Chennai,75.69942122573701,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,36.82907768670927
C01284,East,Hyderabad,58.5112586270481,High Risk,"Outages, High Usage",1,High Risk,36.82636146974042
C04007,South,Noida,44.15913959071854,High Risk,"Payment Delay, High Usage",0,High Risk,36.823475177433075
C02446,South,Gurgaon,76.42754182754182,High Risk,"Payment Delay, Service Tickets, Outages",1,High Risk,36.81760128700128
C02113,West,Gurgaon,76.31440613545875,High Risk,"Payment Delay, Service Tickets, Outages",0,High Risk,36.81637094387621
C03901,South,Delhi,59.5089089089089,High Risk,Payment Delay,0,High Risk,36.81395592735593
C04551,North,Gurgaon,47.792744624323575,High Risk,"Payment Delay, High Usage",0,High Risk,36.789243488601386
C02947,West,Delhi,64.65980265980266,High Risk,"Payment Delay, Service Tickets, Low Tenure",0,High Risk,36.78772286572286
C01255,East,Chennai,65.92564594669858,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.78250213220739
C00444,North,Gurgaon,74.7519128150707,High Risk,"Service Tickets, Outages",0,High Risk,36.77951783663362
C01480,West,Mumbai,65.35713156765787,High Risk,"Payment Delay, Outages",0,High Risk,36.77810183115446
C04828,North,Kolkata,56.19234121339384,High Risk,Payment Delay,0,High Risk,36.771910826616086
C01628,West,Pune,53.571335245019455,High Risk,"Outages, High Usage, Low Tenure",0,High Risk,36.731213232781656
C03214,South,Gurgaon,64.59250528724212,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,36.72880230907599
C00987,South,Gurgaon,72.62837724942987,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.72269435299961
C04415,North,Chennai,52.335083956136586,High Risk,"Payment Delay, High Usage",0,High Risk,36.71977128707654
C01816,West,Noida,58.9199289515079,High Risk,Payment Delay,0,High Risk,36.69569800025589
C01864,West,Bangalore,71.58720223983381,High Risk,"Service Tickets, Outages",0,High Risk,36.68726436812752
C03675,West,Chennai,68.01837627100785,High Risk,Service Tickets,0,High Risk,36.6753317497949
C03820,North,Delhi,73.60110486426275,High Risk,"Service Tickets, Outages",0,High Risk,36.65346269577849
C03928,West,Pune,53.42457946668473,High Risk,None,1,High Risk,36.63652178193231
C00732,South,Delhi,74.71604085288295,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,36.63219722128143
C04482,South,Kolkata,51.4248624564414,High Risk,Payment Delay,1,High Risk,36.62019778575568
C02474,North,Pune,56.983055235686805,High Risk,None,0,High Risk,36.599641774104924
C03117,North,Patna,57.00847464005359,High Risk,"Payment Delay, Outages",0,High Risk,36.59284446100236
C01156,South,Hyderabad,66.78866987288039,High Risk,"Service Tickets, Outages",0,High Risk,36.5847977466188
C02944,South,Hyderabad,68.34912958070854,High Risk,"Payment Delay, Service Tickets, Outages",1,High Risk,36.58139403915193
C00575,East,Kolkata,68.74569607201187,High Risk,"Service Tickets, Outages, High Usage",1,High Risk,36.57873571616729
C04101,South,Bangalore,72.85534858166437,High Risk,"Service Tickets, High Usage",0,High Risk,36.577841507673085
C04855,North,Delhi,64.62302603355235,High Risk,"Payment Delay, Outages",1,High Risk,36.57710517735781
C02592,West,Patna,48.57650582913741,High Risk,High Usage,0,High Risk,36.56914599260915
C01704,North,Patna,62.837080689712266,High Risk,"Service Tickets, Low Tenure",0,High Risk,36.56587503593819
C03833,South,Chennai,68.65900035373718,High Risk,"Service Tickets, High Usage",0,High Risk,36.542302523576204
C02715,East,Noida,55.97608586029638,High Risk,"Outages, High Usage",0,High Risk,36.53350554012659
C02329,North,Patna,62.01199545410072,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,36.5286295754401
C02236,East,Bangalore,43.83881927039822,High Risk,"Payment Delay, High Usage",1,High Risk,36.51276446672236
C04246,East,Hyderabad,46.9424176055755,High Risk,High Usage,0,High Risk,36.507707483423275
C02232,South,Mumbai,70.7997546418599,High Risk,"Service Tickets, Outages",1,High Risk,36.4920702732808
C03060,North,Patna,73.57610241820768,High Risk,Service Tickets,0,High Risk,36.49155618776672
C00681,North,Pune,52.81734666997825,High Risk,High Usage,0,High Risk,36.48787589393905
C04806,South,Hyderabad,57.49948896264686,High Risk,"Outages, Low Tenure",1,High Risk,36.46526669978248
C02746,North,Mumbai,56.774472216577486,High Risk,High Usage,1,High Risk,36.45766060647113
C02575,South,Bangalore,77.66356431619589,High Risk,"Service Tickets, Outages",0,High Risk,36.453907010770166
C02618,North,Gurgaon,57.94404780720569,High Risk,Low Tenure,0,High Risk,36.45208877900456
C03374,North,Bangalore,53.81284291810607,High Risk,"Outages, High Usage",0,High Risk,36.428299735826045
C00874,West,Mumbai,56.861136324294215,High Risk,High Usage,0,High Risk,36.426636069151854
C03513,East,Patna,60.02443044548306,High Risk,"Payment Delay, Service Tickets",1,High Risk,36.42192309602835
C01455,East,Delhi,70.42397886608413,High Risk,Service Tickets,0,High Risk,36.40468205649258
C04471,South,Chennai,74.59037082194978,High Risk,"Payment Delay, Service Tickets, Low Tenure",0,High Risk,36.39896947172737
C03532,North,Mumbai,69.51870818186607,High Risk,"Service Tickets, Outages",0,High Risk,36.3801379138537
C00538,South,Gurgaon,62.38574062784589,High Risk,"Service Tickets, High Usage",1,High Risk,36.38007667968721
C02759,North,Pune,55.73893141261562,High Risk,High Usage,0,High Risk,36.37978151534993
C05000,West,Gurgaon,65.91197362776309,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,36.376312163291104
C02717,North,Pune,50.077823688349994,High Risk,Payment Delay,1,High Risk,36.37377318822581
C01422,West,Patna,53.47701987701987,High Risk,"Payment Delay, Outages",0,High Risk,36.37173785213785
C00238,East,Noida,65.90082112187375,High Risk,"Payment Delay, Outages",1,High Risk,36.36950776641303
C03912,North,Kolkata,69.52716174821437,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.36577245967772
C03453,West,Chennai,55.56010145483829,High Risk,"High Usage, Low Tenure",0,High Risk,36.3627420202157
C04570,East,Mumbai,45.47840773103931,High Risk,"High Usage, Low Tenure",0,High Risk,36.35899083745399
C02115,West,Gurgaon,48.07667216088269,High Risk,High Usage,0,High Risk,36.3588742516953
C04734,North,Kolkata,71.80269141321773,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.349466309918945
C04163,East,Noida,63.65884832200621,High Risk,"Outages, Low Tenure",0,High Risk,36.34435956407535
C00533,North,Noida,59.41715851189535,High Risk,"Outages, High Usage",0,High Risk,36.30288736556105
C00192,East,Gurgaon,63.5134773871616,High Risk,"Service Tickets, High Usage",0,High Risk,36.27917682494524
C03339,North,Patna,71.85796473164893,High Risk,"Service Tickets, Low Tenure",0,High Risk,36.27861526338368
C02197,West,Gurgaon,75.61770642823274,High Risk,"Payment Delay, Service Tickets, Outages",0,High Risk,36.27797373162637
C01529,West,Chennai,66.89998871051502,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.26507325972589
C04218,South,Bangalore,63.21724130145182,High Risk,Outages,1,High Risk,36.264083460904516
C03930,South,Hyderabad,59.41075662128293,High Risk,"Payment Delay, Outages",0,High Risk,36.25911813317076
C00806,West,Delhi,62.164433606538864,High Risk,None,1,High Risk,36.25563744044796
C02853,South,Patna,73.25251416830365,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,36.254007916186865
C04991,North,Patna,68.53437798700956,High Risk,Service Tickets,1,High Risk,36.24951055717371
C03261,North,Chennai,69.41415851942168,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,36.243004440530754
C01523,West,Delhi,71.41796081796082,High Risk,"Payment Delay, Service Tickets, Low Tenure",1,High Risk,36.24145056485057
C01547,South,Delhi,68.56406782722571,High Risk,Service Tickets,1,High Risk,36.239536769852556
C01694,South,Mumbai,66.00907223012486,High Risk,"Payment Delay, Outages, Low Tenure",0,High Risk,36.23493991284517
C02755,South,Kolkata,79.35799558957454,High Risk,"Payment Delay, Service Tickets, Outages",0,High Risk,36.232136924894824
C00903,West,Chennai,66.80265829739513,High Risk,"Service Tickets, High Usage",0,High Risk,36.226993586067266
C00875,South,Chennai,55.21375962428593,High Risk,"Payment Delay, Low Tenure",0,High Risk,36.21283104608368
C01219,West,Chennai,49.28507454823244,High Risk,High Usage,0,High Risk,36.2114847178005
C03377,South,Bangalore,56.91374532427164,High Risk,Payment Delay,0,High Risk,36.20638860364123
C02103,West,Noida,55.87210067210067,High Risk,"Payment Delay, Outages",0,High Risk,36.20342336622337
C00611,West,Chennai,58.43499890868311,High Risk,"Service Tickets, High Usage, Low Tenure",1,High Risk,36.18959555796397
C04957,West,Kolkata,61.31956317219475,High Risk,"Service Tickets, High Usage",0,High Risk,36.18274018680334
C01823,East,Patna,78.568097420729,High Risk,"Service Tickets, Outages",1,High Risk,36.165389836452995
C00982,South,Patna,61.36055303423724,High Risk,"Service Tickets, High Usage",0,High Risk,36.155325916894334
C00209,North,Noida,64.81364221364221,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.15154723294723
C03699,East,Kolkata,69.2692677640046,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,36.14403334010702
C04539,West,Patna,73.0370099422731,High Risk,"Service Tickets, Outages, Low Tenure",0,High Risk,36.13165603498235
C00810,South,Mumbai,67.85242987348249,High Risk,"Payment Delay, Service Tickets, Outages, Low Tenure",0,High Risk,36.125196826902084
C02312,West,Hyderabad,68.19063725379515,High Risk,"Service Tickets, Low Tenure",1,High Risk,36.114080542196334
C01144,East,Patna,69.66435156961472,High Risk,"Service Tickets, High Usage",0,High Risk,36.105177413503725
C01830,West,Noida,60.8603520814047,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.08282422572948
C04131,South,Patna,55.322894322894314,High Risk,Payment Delay,0,High Risk,36.07277892177892
C02111,East,Mumbai,47.474540706119654,High Risk,"Payment Delay, High Usage",1,High Risk,36.06532854508644
C04064,South,Kolkata,68.06813279444859,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,36.06524219407377
C03176,South,Kolkata,68.03332806490701,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.05426656882446
C04346,North,Noida,56.38778778778778,High Risk,"Payment Delay, Outages",1,High Risk,36.0516112970113
C02107,South,Noida,58.49782112940008,High Risk,"Payment Delay, Outages",0,High Risk,36.04108198423988
C03787,West,Delhi,63.63653126811021,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.03777367593157
C03045,North,Kolkata,64.72242618558407,High Risk,Service Tickets,1,High Risk,36.037230091745876
C02357,West,Gurgaon,66.33436293436293,High Risk,"Payment Delay, Service Tickets",0,High Risk,36.03230347490347
C01993,South,Delhi,63.51257573362835,High Risk,"Payment Delay, Service Tickets, Low Tenure",1,High Risk,36.020195454100715
C01954,East,Patna,66.08050155418576,High Risk,"Service Tickets, Outages",0,High Risk,36.01930455267297
C03947,North,Noida,73.82264068579858,High Risk,"Service Tickets, Outages",0,High Risk,36.00589529981109
C00483,North,Bangalore,50.322146206356734,High Risk,High Usage,0,High Risk,36.000326932947985
C03307,East,Hyderabad,74.79288611920191,High Risk,"Service Tickets, Outages, High Usage, Low Tenure",1,High Risk,35.997652919084494
C03484,South,Kolkata,60.09950552055814,High Risk,"Payment Delay, Outages",0,High Risk,35.99403163313689
C03063,East,Mumbai,53.068400731558626,High Risk,"Outages, Low Tenure",1,High Risk,35.98148254419833
C04736,West,Kolkata,47.41988003040635,High Risk,Payment Delay,0,High Risk,35.98085355430619
C04792,West,Gurgaon,57.20404013035592,High Risk,"Outages, High Usage",0,High Risk,35.94801516704675
C01300,West,Gurgaon,61.933045827782664,High Risk,"Service Tickets, High Usage",0,High Risk,35.93792663340031
C03095,North,Gurgaon,60.910909405646244,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,35.920711446785134
C00666,North,Bangalore,49.783290056974266,High Risk,High Usage,0,High Risk,35.91849511466353
C01736,South,Patna,53.74608141976562,High Risk,"Outages, High Usage",1,High Risk,35.91328845085687
C02261,South,Chennai,74.92737399053188,High Risk,"Service Tickets, Outages, Low Tenure",0,High Risk,35.911572319688105
C03857,South,Kolkata,56.07187187187186,High Risk,Payment Delay,0,High Risk,35.910487144287146
C01984,East,Mumbai,70.514592788277,High Risk,"Service Tickets, High Usage",0,High Risk,35.88871590688433
C04726,South,Patna,68.70477093634989,High Risk,"Payment Delay, Service Tickets, Outages, Low Tenure",0,High Risk,35.88822329698119
C04129,East,Bangalore,48.01282786545944,High Risk,"High Usage, Low Tenure",0,High Risk,35.878635510698665
C01595,West,Noida,50.63553026710922,High Risk,Payment Delay,0,High Risk,35.870516990674886
C01637,East,Hyderabad,65.66098278729856,High Risk,"Service Tickets, High Usage",0,High Risk,35.87047811570969
C01605,South,Chennai,75.62419110840163,High Risk,"Service Tickets, Outages",0,High Risk,35.86828191650297
C00893,South,Pune,62.201573001572996,High Risk,Payment Delay,0,High Risk,35.86701152581153
C02955,North,Mumbai,55.70107400633716,High Risk,High Usage,0,High Risk,35.866969605695914
C03832,South,Mumbai,56.81632610053663,High Risk,"Outages, High Usage",0,High Risk,35.86599571601677
C04728,East,Bangalore,62.3059390217285,High Risk,"Outages, High Usage",0,High Risk,35.86231573829468
C03536,West,Bangalore,56.57792077792078,High Risk,Payment Delay,0,High Risk,35.85552601172601
C02276,North,Bangalore,67.30165503849715,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,35.82321440989861
C01640,North,Noida,61.639565881671146,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,35.81600146161198
C00789,South,Delhi,52.51739559107979,High Risk,High Usage,1,High Risk,35.79434891131733
C04896,East,Pune,67.80034169507854,High Risk,"Service Tickets, High Usage",0,High Risk,35.79206076753445
C01933,East,Mumbai,67.95389976442607,High Risk,"Payment Delay, Service Tickets, Low Tenure",0,High Risk,35.79165269630533
C04405,East,Bangalore,68.04436466541729,High Risk,"Payment Delay, Service Tickets",0,High Risk,35.789916432221695
C04466,South,Delhi,60.54691383112436,High Risk,"Outages, High Usage",0,High Risk,35.78209438611543
C03517,North,Mumbai,55.5091949091949,High Risk,"Payment Delay, Low Tenure",1,High Risk,35.77994763334763
C02545,West,Patna,61.413223750065846,High Risk,"Outages, High Usage",1,High Risk,35.77569320297741
C04886,West,Gurgaon,68.37031768610716,High Risk,"Service Tickets, High Usage",0,High Risk,35.763877328456275
C02397,East,Gurgaon,61.4673515620884,High Risk,"Service Tickets, High Usage",0,High Risk,35.75771748139117
C00623,North,Chennai,70.31530778899199,High Risk,"Service Tickets, Low Tenure",0,High Risk,35.75649517186359
C01136,North,Delhi,65.49420698894383,High Risk,"Service Tickets, High Usage",1,High Risk,35.75636724544093
C02566,North,Pune,65.52641062114745,High Risk,"Service Tickets, High Usage, Low Tenure",1,High Risk,35.75286191153559
C01648,South,Pune,63.94889776995039,High Risk,"Payment Delay, Service Tickets",0,High Risk,35.74068497219023
C04999,South,Delhi,49.98852386220807,High Risk,High Usage,1,High Risk,35.73425762002604
C01937,North,Bangalore,49.83389705494969,High Risk,"Payment Delay, Low Tenure",1,High Risk,35.725448564353826
C04738,South,Bangalore,54.93799814852446,High Risk,Payment Delay,0,High Risk,35.72454241459505
C01160,West,Bangalore,53.93194397404923,High Risk,Outages,1,High Risk,35.72037963979017
C02834,South,Bangalore,80.54174174174175,High Risk,"Payment Delay, Service Tickets, Outages",0,High Risk,35.71628948948949
C01157,North,Hyderabad,55.86675246675246,High Risk,Payment Delay,0,High Risk,35.70872132132132
C04687,East,Patna,60.4937749779855,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,35.70420684142789
C04923,West,Kolkata,70.10312417680838,High Risk,"Service Tickets, High Usage",0,High Risk,35.69721992518834
C04797,South,Patna,55.39483844747002,High Risk,Outages,0,High Risk,35.695128632391786
C00519,East,Hyderabad,66.09917436233225,High Risk,"Service Tickets, High Usage",0,High Risk,35.68530439462018
C00388,North,Bangalore,74.90420495683654,High Risk,Service Tickets,0,High Risk,35.67792843219159
C04946,West,Hyderabad,62.01419464577359,High Risk,"Payment Delay, Service Tickets",1,High Risk,35.66196429512219
C02923,East,Noida,48.193908193908186,High Risk,Payment Delay,0,High Risk,35.655233805233806
C04134,West,Pune,62.81490814122393,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,35.646442851874426
C04038,South,Bangalore,73.14489527121106,High Risk,"Service Tickets, High Usage",0,High Risk,35.6448732251048
C04165,West,Patna,54.157867642078166,High Risk,"High Usage, Low Tenure",0,High Risk,35.635091011312056
C04887,South,Bangalore,63.85154628312523,High Risk,"Payment Delay, Outages",0,High Risk,35.633823954781846
